ev_id,crew_age,crew_inj_level,flight_hours
20190523X52847,40,0,2
20190524X10703,67,2,4.5
20190523X34552,31,0,116
20190522X55614,34,2,1600
20190523X52004,26,0,5
20190524X92848,66,3,57
20190525X02531,80,3,30
20190528X71458,60,1,2.700000048
20190524X14613,52,3,9016
20190528X32306,53,0,4
20190528X61745,58,3,780
20190505X61703,61,0,300
20190528X43232,47,0,974
20190528X81010,44,0,15
20190529X03317,55,3,0.600000024
20190527X71334,50,0,0.800000012
20190527X21715,76,0,325
20190529X41550,74,3,3800
20190529X41550,77,2,3800
20190529X50112,58,3,6
20190525X64158,56,0,1
20190528X74208,61,2,47
20190529X23833,67,0,40
20190529X45037,74,0,6
20190530X80613,58,0,73
20190512X91624,68,0,0.800000012
20190529X10733,53,0,4
20190530X22914,64,0,8
20190523X64224,65,0,17
20190531X70328,67,0,3
20190531X80738,62,0,3
20190531X12449,51,1,3.200000048
20190602X43130,49,1,368
20190602X44013,57,0,21
20190602X52102,70,0,3
20190602X60904,45,1,12
20190602X84440,48,0,1
20190603X40512,61,3,14655
20190603X34423,39,0,895
20190603X43739,70,0,1
20190603X50934,64,1,2
20190604X93251,42,0,1
20190604X42440,53,1,167.3000031
20190604X85654,39,0,2
20190605X14700,66,0,40
20190606X60552,58,0,214.1000061
20190605X40319,71,0,3
20190608X05856,66,3,11090
20190608X53318,73,3,15.60000038
20190606X04852,57,0,538.2000122
20190608X54011,47,0,1
20190608X62310,54,0,8
20190610X10403,22,3,13.60000038
20190609X65608,53,0,1
20190609X71538,40,0,1
20190609X71109,64,0,11
20190609X94419,57,0,3
20190610X11943,43,0,2
20190610X91011,39,1,2
20190607X71851,80,1,20
20190610X02852,41,0,1100
20190524X20012,53,0,251
20190612X11148,52,2,2
20190612X22520,57,0,30
20190612X55836,67,3,8
20190310X00926,63,0,12000
20190612X22423,64,0,465
20190612X10542,53,0,2
20190612X10542,70,0,2
20190525X64427,39,0,43.90000153
20190613X23048,88,2,900
20190612X11535,69,0,10.30000019
20190611X81231,40,0,125
20190614X13326,28,0,20
20190521X90550,91,2,22580
20190615X10703,20,2,89.30000305
20190616X81748,58,3,450
20190617X23432,77,3,23107
20190611X81952,72,0,7
20190611X42301,50,0,62
20190617X25249,34,2,2000
20190613X53931,21,0,3
20190613X53931,21,0,3
20190616X30658,61,0,10500
20190617X21338,42,0,1197
20190617X24519,75,0,15
20190617X64617,35,2,330
20190616X33046,32,1,50
20190617X62104,43,0,1966
20190617X50831,61,0,349
20190612X30908,71,0,0.200000003
20190618X62612,60,3,8000
20190618X71914,30,0,1
20190618X53759,71,0,272
20190619X22528,66,1,7.300000191
20190527X74425,86,0,50
20190617X65624,65,1,0.100000001
20190619X93150,71,1,3
20190620X80853,65,3,1640
20190620X44854,62,0,1
20190621X54419,51,0,1402
20190621X62752,58,0,8
20190622X23034,42,3,1086
20190621X03823,37,0,7
20190621X05940,70,0,3
20190622X51304,63,3,10
20190621X51852,24,0,137.6000061
20190624X12053,63,3,248
20190617X80121,58,1,5
20190624X60317,73,1,1300
20190624X91854,45,0,0.5
20190624X52235,58,0,6
20190625X32607,65,0,1
20190625X34442,74,2,1
20190611X24654,49,0,4
20190625X84116,46,0,1
20190507X80802,32,0,6
20190626X22553,76,3,1
20190628X04252,65,3,480
20190628X64455,44,3,0
20190628X03218,67,0,5
20190628X14311,45,0,2
20190627X84648,60,1,3.700000048
20190628X74925,37,0,100
20190629X02810,67,3,1351.599976
20190629X71525,73,3,3476
20190630X33829,71,3,30
20190630X20833,62,1,1
20190630X91504,50,0,3
20190701X03630,72,0,0.5
20190630X15847,66,0,1
20190701X32115,48,0,4
20190630X20100,79,0,28
20190701X10819,63,3,4200
20190702X74652,21,2,200
20190702X80900,42,3,21.29999924
20190701X01033,35,0,1
20190630X21332,49,0,1
20190702X24138,60,0,1
20190702X45044,48,0,7
20190701X74526,72,0,0.300000012
20190701X50002,65,0,3
20190703X62644,63,3,300
20190703X52225,43,0,1.600000024
20190703X52225,38,0,1.600000024
20190704X21909,56,3,2
20190704X63244,72,2,0
20190704X63124,22,1,0
20190706X03014,70,2,292
20190706X51649,65,3,7419
20190706X70756,18,3,1.200000048
20190703X91828,36,0,3
20190708X21221,54,0,10
20190708X22643,27,0,11.10000038
20190708X35225,31,0,2.5
20190703X95103,19,0,8
20190708X24735,70,0,24
20190707X23209,58,0,1
20190708X44358,35,1,2128
20190630X22250,26,0,58.70000076
20190708X14610,76,0,17
20190708X83300,60,0,3
20190709X23744,45,0,3
20190630X14130,68,1,704
20190709X24045,66,0,4
20190706X10535,78,0,1
20190630X21932,70,0,0
20190709X05610,61,0,3.900000095
20190708X75633,46,1,1544
20190709X43210,27,0,30
20190707X01535,81,0,5000
20190709X25154,66,1,1
20190711X21021,64,0,1
20190711X74140,25,0,320
20190711X41957,33,0,2
20190711X43717,46,1,5
20190711X52011,22,0,6
20190710X85327,64,1,9.600000381
20190711X60234,69,3,35
20190711X50821,55,0,2
20190711X63231,53,0,3.400000095
20190711X23056,68,3,12580
20190712X54743,74,1,1
20190713X95619,58,0,5
20190713X34059,69,3,310
20190715X23000,38,2,1
20190715X02154,61,0,1
20190714X02647,27,0,714.5
20190714X02647,31,0,714.5
20190715X52759,72,0,1
20190715X91456,62,3,2104.300049
20190716X24028,72,1,200
20190716X14517,63,0,3
20190716X33934,69,0,8.5
20190716X43124,71,0,3
20190716X74232,70,0,1
20190716X10219,78,1,0.600000024
20190717X00547,71,0,2
20190717X03502,63,1,125
20190717X83445,23,0,4.5
20190717X91032,56,0,2
20190704X25720,35,0,21
20190718X15123,56,1,2500
20190718X21037,55,0,22
20190718X51611,55,0,3
20190719X51348,67,0,3.5
20190720X65807,76,1,3.400000095
20190720X61321,49,0,3
20190721X02950,26,1,10
20190721X51301,70,0,4
20190721X44924,41,1,40
20190719X40133,69,1,0
20190720X64224,59,0,7
20190722X34241,66,0,2.400000095
20190721X24746,31,0,0
20190719X40236,59,0,720
20190721X74952,68,0,4.599999905
20190722X83356,47,0,5.300000191
20190720X80210,65,1,1.100000024
20190722X74031,50,1,29.60000038
20190723X90829,36,0,54
20190724X81016,55,0,877
20190724X81016,61,0,877
20190724X13531,69,3,22000
20190720X75839,49,0,1.799999952
20190724X23036,39,0,7
20190724X83313,61,3,156.6000061
20190724X24816,61,1,2
20190725X95527,42,0,6
20190725X01606,28,0,11
20190725X80319,65,0,2
20190726X01834,33,0,5
20190727X50530,61,0,73
20190728X22107,25,0,19
20190728X32331,46,1,440
20190728X21500,66,0,5
20190727X52630,31,1,127
20190728X20826,53,1,1606
20190729X04852,65,0,1100
20190725X72151,57,0,7.900000095
20190730X94556,60,1,247
20190728X45534,56,0,6.400000095
20190710X24338,21,0,4
20190713X90722,61,0,7400
20190727X42658,26,0,363
20190729X40339,62,1,3
20190728X30127,36,0,500
20190730X62947,35,0,67.09999847
20190730X53121,71,0,0.5
20190731X80756,41,0,0.100000001
20190731X90347,71,0,2.700000048
20190731X04607,49,1,3
20190731X25940,49,0,1.5
20190730X64357,38,0,3
20190801X84143,57,0,4
20190803X22956,61,1,6
20190803X74951,29,1,98
20190803X85650,74,0,124
20190804X90303,55,0,10
20190802X91659,41,0,86
20190804X03844,77,0,3
20190805X82045,31,3,2700
20190804X85924,69,2,82
20190804X03438,67,0,4
20190806X52246,48,0,7
20190722X10520,62,0,7.400000095
20190806X21343,46,0,1
20190807X92142,75,0,3500
20190807X13427,33,3,500
20190807X70552,60,3,1395
20190808X71425,60,3,7.300000191
20190804X03031,40,0,4.400000095
20190808X54033,56,3,21000
20190810X23256,56,1,0
20190811X65116,51,0,20
20190809X53608,33,0,0.800000012
20190811X80130,40,3,1400
20190809X93735,71,0,20
20190813X21352,84,1,671
20190813X05139,51,0,5
20190813X45157,26,2,407
20190813X74443,61,0,20
20190812X52759,55,0,5
20190815X44418,35,1,652
20190814X82547,75,0,636
20190815X74831,56,0,5800
20190818X02829,52,3,586
20190819X64723,50,0,0
20190819X74817,25,2,5
20190819X10929,65,3,81
20190819X04503,82,1,5
20190819X13655,55,0,15
20190819X61711,46,0,1
20190818X24815,22,0,8
20190818X24815,22,0,8
20190819X30547,72,1,2
20190819X35614,57,0,6
20190820X15859,70,3,18616
20190820X22547,64,3,22974
20190819X62641,51,0,12
20190820X51214,73,2,1
20190819X15302,69,1,7
20190821X74823,68,1,2210
20190804X92227,54,0,1.200000048
20190822X70607,61,2,1
20190818X25532,53,1,6
20190823X45219,63,3,379
20190822X81045,34,0,2700
20190823X03734,68,0,0
20190822X02939,45,0,2000
20190821X01127,73,0,11000
20190820X31500,60,1,75
20190826X30247,72,0,0
20190822X70115,69,1,3
20190828X20449,23,3,7.5
20190826X55246,27,0,193
20190828X10040,71,0,2
20190826X40754,69,0,4.800000191
20190828X74813,39,0,100
20190828X75204,54,0,22
20190829X92028,23,0,460
20190829X92028,58,0,460
20190829X05958,49,3,755
20190830X64106,57,0,6
20190830X60449,37,0,4
20190913X95610,53,0,20
20190914X20733,63,0,13.30000019
20190915X91550,56,1,2
20190916X82539,63,0,3
20190906X41941,60,0,3
20190904X15204,42,0,5
20190916X23902,71,0,1
20190916X74851,47,0,2
20190917X44914,60,0,4
20190917X60952,34,0,6
20190916X23517,58,0,4.5
20190917X94314,32,0,1500
20190917X85414,53,2,0
20190918X94902,65,3,1614.900024
20190918X85320,79,3,15
20190917X81400,81,0,3
20190918X63903,64,2,15
20190910X44456,54,0,36
20190919X01546,72,0,0
20190919X05306,65,3,390
20190918X60653,63,0,20
20190919X51117,29,0,3
20190921X12124,61,3,648.2999878
20190923X20308,75,0,2.5
20190923X61348,81,0,2300
20190904X11153,64,0,2
20190924X03137,17,3,59.90000153
20190920X52540,66,0,1
20190912X74625,54,0,6
20190924X13902,81,0,41
20190922X10702,56,0,6
20190922X23136,32,0,6
20190924X40244,50,0,20
20190924X61612,23,0,17.29999924
20190925X82721,70,1,1
20190830X73100,76,0,5000
20190830X73100,23,0,5000
20190923X91130,32,0,13
20190926X00136,65,2,1
20190926X90325,20,0,4
20190926X10236,57,0,3824
20190925X65544,65,0,729
20190926X54020,65,2,6
20190929X70917,27,3,185
20190930X81213,58,2,10
20190928X04048,70,2,50
20190928X02511,61,3,18870
20190929X73348,30,3,668
20190927X91240,65,1,1
20190930X60531,74,0,6
20190928X43241,79,0,1700
20191002X11326,75,3,14500
20190919X01738,64,1,2.700000048
20190927X11515,18,0,20
20191001X33153,66,0,75
20191005X82852,59,3,7500
20191006X31934,65,3,33
20190930X01833,27,0,16
20191007X44410,25,0,8.800000191
20191007X51728,49,0,1.299999952
20191003X74128,67,0,28
20191006X95852,70,0,7
20191005X20852,56,1,2
20191008X32741,44,0,50
20190919X42144,61,0,50
20190913X30543,75,0,3
20191009X72523,74,0,5
20190930X01236,56,0,1
20191010X24754,37,0,0
20191008X95051,57,0,5.5
20191010X03615,57,0,21
20191011X24943,63,0,630
20191015X65516,66,3,0
20191012X90206,20,0,4.300000191
20191011X30425,66,1,2.200000048
20191014X65341,44,0,5
20191014X71714,58,0,46
20191015X24741,58,0,4.900000095
20191014X71504,69,0,3
20191010X74218,27,0,2
20191011X05917,65,2,0.5
20191014X71247,41,2,3
20191012X73843,65,0,3
20191012X73843,73,0,3
20191015X65228,57,0,3200
20191016X21654,50,0,2
20191017X95817,68,3,1
20191018X02019,56,0,11679
20191019X90834,30,0,237
20191014X71207,65,0,5960
20191013X12218,46,0,0.400000006
20191012X05840,61,1,2
20191015X55801,72,1,3
20191016X40511,57,0,5
20191017X25647,57,0,4
20191017X50324,65,0,3.5
20191017X61153,73,1,4
20191018X04535,79,0,700
20191018X20936,65,1,1
20191018X35916,20,0,1400
20191018X95836,65,0,5.300000191
20191019X04853,55,0,30
20191020X50853,18,0,2
20191021X74218,70,3,13177
20191019X10346,49,0,1
20191021X15311,58,0,10
20191022X21222,32,0,3
20191020X53853,53,0,15
20191023X05941,43,0,7
20191018X41633,47,0,3
20191021X42408,72,0,5
20191024X15601,45,0,1.200000048
20191023X31849,64,0,1.200000048
20190903X05611,65,0,3
20190902X33852,39,0,1.600000024
20190903X14713,30,0,33
20190903X44536,75,1,0
20190904X11028,66,0,2
20190903X83852,31,0,1.600000024
20190904X84400,32,0,0
20190905X13813,50,3,1404
20190905X13813,32,3,1404
20190902X51258,57,0,8
20190904X83048,60,0,1
20190905X84147,47,0,13
20190905X00425,77,1,85
20190905X63951,60,0,1
20190906X42945,48,0,7
20190907X85739,62,3,524
20190908X05518,61,3,1500
20190909X13121,39,3,20
20190909X03241,72,1,5
20190909X21154,27,0,9.600000381
20190909X81218,33,0,1
20190909X84531,32,0,2
20190909X25819,59,0,0.400000006
20190903X83853,46,0,3
20190908X51027,49,0,150
20190910X65550,61,2,250
20190903X30852,72,0,30
20190911X60317,33,0,0
20190911X92611,82,3,2243
20190911X61152,32,0,460
20190911X54459,66,0,3
20190912X20648,81,0,1
20190912X21218,58,1,4
20191021X25252,76,0,70
20191025X20514,20,1,2
20191025X65223,52,3,910.7999878
20191028X10747,78,2,594
20191014X71420,48,0,0
20191027X84759,48,1,4
20191026X64750,20,0,20
20191026X65118,72,0,2000
20191030X64711,41,0,8
20191030X10836,65,1,3
20191104X32212,68,0,3
20191104X32212,68,0,3
20191104X62255,27,0,8
20191103X05342,69,0,0.5
20191031X31506,54,2,15
20191104X20412,28,0,1
20191104X60116,54,0,473
20191105X13431,57,0,16
20191105X13431,70,0,16
20191104X05444,62,0,2.700000048
20191107X13434,72,0,6
20191109X25211,61,1,0
20191111X84900,44,1,3105
20191111X91036,50,1,50
20191109X24202,57,1,2
20191108X95652,66,0,1.100000024
20191104X61204,66,0,3
20191108X35515,52,0,21
20191111X00550,53,0,1420
20191112X15408,64,0,0.600000024
20191111X91004,53,0,0.200000003
20191106X94258,70,1,3
20191114X14335,24,0,2
20191114X35333,32,0,430
20191118X94748,61,1,1
20191104X60648,70,2,200
20191118X94020,41,0,122
20191109X20522,62,0,0.5
20191112X40210,33,0,3
20191118X84400,65,0,218.3000031
20191119X20424,73,0,3172
20191119X20424,67,0,3172
20191118X02529,35,0,5
20191120X01106,48,3,605
20191109X11440,32,0,5
20191109X41322,70,0,1
20191122X42900,47,0,49
20191125X94802,78,3,2700
20191122X24349,23,0,26
20191120X60315,67,0,4
20191121X01445,20,0,7
20191121X85648,68,1,0.400000006
20191125X82535,76,0,17
20191127X41735,80,0,8000
20191127X60120,62,0,9
20191126X43854,18,0,206
20191201X92833,75,0,5
20191202X50119,21,0,36
20191127X05853,66,0,0
20191203X02852,47,0,75
20191204X13949,38,0,661
20191202X00729,50,0,1
20191205X42835,68,0,1
20191209X03550,32,0,7
20191209X55719,33,3,6.800000191
20191210X03219,61,3,0
20191210X12113,63,0,50
20191210X20755,62,0,1
20191206X45310,29,0,1020
20191216X53550,23,0,2
20191216X72031,37,0,1.600000024
20191217X93140,28,0,6
20191217X72849,35,0,0
20191217X72849,55,0,0
20191218X74518,67,0,1
20191219X84839,38,1,2249
20191221X83621,56,3,3
20191223X54203,42,1,15
20191223X75109,33,1,6
20191224X43854,19,0,10
20191222X31929,65,1,4
20191216X03953,59,1,0.5
20191230X15852,0,0,6
20191230X91852,53,0,0.600000024
20200330X72901,41,0,8
20200331X54415,58,0,5.5
20200312X31340,37,0,25
20200402X10205,63,0,1
20200406X15406,34,0,14
20200406X24210,48,0,0.200000003
20200406X31200,58,2,0
20200406X44929,70,0,6
20200407X00001,44,0,1
20200401X50400,24,0,1700
20200401X50400,31,0,1700
20200228X53800,23,0,17
20200408X62348,53,0,8
20200408X83126,40,0,1.700000048
20200410X50413,57,0,3
20200410X12023,47,0,7
20200413X03920,61,1,1
20200417X12227,25,0,940
20200416X15425,61,0,2
20200420X92155,55,0,0
20200420X95230,78,0,1
20200420X94606,54,0,5.400000095
20200420X14025,47,0,3346
20200420X90222,57,0,1
20200421X64410,58,2,1
20200421X70447,26,0,6.400000095
20200422X14853,45,0,0
20200423X91852,73,0,262
20200423X21852,54,0,0
20200421X81851,55,0,6838.799805
20191228X62945,68,0,70.5
20191231X83852,48,3,180
20191231X03945,37,0,0
20191231X10905,55,0,0
20200102X54844,43,0,18
20200101X91024,61,1,6
20200102X82407,51,0,1.100000024
20200105X93559,64,1,1.600000024
20200106X50409,63,0,1
20200106X65620,72,3,1
20200106X90557,69,2,591
20200107X14009,74,0,229
20200107X20502,24,0,260
20200109X21704,53,0,8685
20200109X13705,50,1,0
20200106X74402,72,0,18
20200114X55301,29,0,697
20200115X40405,33,1,0
20200115X65318,75,0,341
20200115X23243,67,1,1
20200109X52615,61,0,6604
20200115X52539,23,0,1
20200116X50821,52,0,3
20200115X82407,65,1,388
20200117X62609,35,2,0
20200121X21657,57,0,12000
20200121X21657,63,0,12000
20200121X55025,51,2,0
20200121X60556,28,0,15
20200119X92652,63,1,42
20200123X80253,22,2,0
20200122X92714,32,1,0
20200122X92043,75,1,3051
20200125X54545,60,0,80
20200125X95019,61,3,172.5
20200125X95855,43,3,11000
20200126X11533,71,0,15
20200124X82543,64,0,2583.100098
20200127X52059,20,0,0
20200127X92625,59,0,1
20200128X95048,61,0,230
20200128X02229,60,0,0.100000001
20191219X95252,73,0,2
20200129X95515,72,1,21000
20200118X93135,71,0,200
20200131X31715,40,0,4
20200203X53852,32,0,8
20200206X43510,28,0,20.70000076
20200207X72541,35,0,4
20200207X52205,53,0,2000
20200210X75757,65,0,120
20200210X11725,33,0,251
20200206X90423,57,1,139
20200209X75546,62,1,18
20200210X23531,32,0,2
20200210X12805,75,0,4
20200204X12350,74,0,4
20200212X55940,52,0,23
20200213X92852,40,0,1
20200206X91343,70,0,20
20200214X65852,56,1,4
20200216X63101,20,0,4200
20200216X63101,44,0,4200
20200217X00641,68,0,3307
20200218X82852,68,0,0.600000024
20200218X90855,38,0,2
20200203X70328,61,0,10.60000038
20200218X92852,44,1,50
20200218X94853,27,0,0
20200218X02852,45,0,20
20200218X82853,58,0,2
20200219X80403,41,0,6
20200423X85021,68,0,1
20200427X62351,29,0,12
20200427X63502,34,0,1.700000048
20200427X25753,66,0,1
20200428X34430,43,0,0
20200425X65834,65,1,4
20200430X54513,39,0,31
20200430X12813,72,1,0
20200504X13237,73,0,0.300000012
20200505X81213,56,0,2
20200316X10827,22,0,37.5
20200507X24619,69,0,1
20200507X14300,64,0,4
20200507X54716,53,0,2
20200507X73856,51,3,58
20200509X85739,40,0,1
20200509X11853,33,2,162.3000031
20200220X52856,54,0,3850
20200220X82852,33,0,0
20200221X01706,53,0,150
20200221X30928,57,0,0
20200224X11916,70,0,3
20200224X12959,69,0,1
20200212X20909,58,0,7
20200222X95241,78,1,2.700000048
20200226X35228,63,0,1.200000048
20200224X73527,76,1,3061.600098
20200226X41215,68,0,2
20200227X44532,55,0,125
20200227X73721,26,0,301
20200228X25529,45,0,43
20200227X44829,64,0,1
20200228X91100,64,0,6
20200226X73028,59,0,1
20200225X74134,53,0,8
20200301X92531,69,2,54
20200301X82907,50,2,827
20200304X03915,61,0,6
20200305X41622,55,0,2
20200304X54241,51,0,1000
20200306X44756,63,0,2
20200229X74252,57,0,988
20200215X14424,69,0,0.5
20200309X32139,63,0,2
20200307X03728,51,0,5.5
20200310X94826,36,1,3
20200301X02510,48,1,10
20200310X73309,19,1,1
20200310X00815,36,0,4
20200310X30420,80,1,1
20200305X82724,45,2,187
20200220X53802,62,0,24
20200312X95752,43,0,1423
20200305X52500,58,0,194
20200318X52128,48,0,0
20200318X82914,50,1,10
20200318X51903,60,0,2
20200319X45343,52,0,8000
20200318X55425,21,0,1.700000048
20200321X14202,64,0,40
20200321X60941,62,0,5.099999905
20200320X13611,43,0,0.300000012
20200322X70700,64,3,2950
20200323X74128,46,0,120
20200323X51009,36,2,0
20200322X70803,53,0,447
20200325X05113,39,0,2.700000048
20200326X82317,68,2,2000
20200108X81809,65,0,20
20200326X92314,38,0,220
20200105X63521,69,0,10000
20200423X73125,55,0,292
20200510X92521,26,1,100
20200507X60215,59,0,7
20200511X24600,49,0,6
20200508X55730,46,0,3
20200512X74404,59,1,1926
20200413X74513,42,0,120
20200507X80348,53,1,6.5
20200507X72458,68,0,3
20200515X23324,36,0,4629
20200514X71849,64,0,1300
20200518X91614,84,1,0
20200518X02533,65,0,6.5
20200518X05038,31,0,3.200000048
20200518X11141,52,0,0
20200512X25803,28,0,0
20200518X22242,73,2,5
20200518X25034,66,2,0
20200518X92356,24,0,31
20200518X70659,58,0,1
20200515X21923,31,0,5
20200516X12243,79,0,7
20200516X14628,61,0,18
20200519X95021,39,0,1
20200511X31917,54,1,12582
20200519X04334,72,0,105
20200520X22054,69,0,3900
20200520X23531,54,0,4.5
20200523X31748,68,1,50
20200523X75238,71,1,24000
20200523X85349,68,0,0
20200526X91100,24,0,122
20200526X95402,58,0,100
20200526X30638,45,0,3
20200526X82938,35,0,0
20200526X14853,65,0,3.5
20200526X31851,69,0,0
20200529X45550,61,0,850
20200601X10600,64,0,200
20200531X70854,50,0,0
20200601X92543,36,0,6
20200528X63937,68,0,12
20200601X20239,66,0,9
20200601X45921,58,0,3
20200531X70853,46,0,4
20200601X90852,65,0,5.5
20200601X51621,73,0,36.5
20200601X62536,50,0,100
20200602X84055,44,0,4.900000095
20200601X50402,57,0,29
20200603X95527,75,0,170.6000061
20200603X83908,62,2,50
20200601X73939,41,0,3.5
20200601X55055,50,0,0
20200603X63830,43,0,525.2000122
20200603X81031,57,1,240
20200601X52829,33,0,1.700000048
20200603X20658,81,2,6.300000191
20200603X90102,71,0,3
20200604X33444,64,0,1
20200604X82957,66,0,1
20200605X84043,49,1,1
20200608X82100,39,0,2
20200608X83845,25,0,2
20200608X84533,72,0,0
20200604X93452,65,1,6
20200608X25926,65,0,0
20200604X93607,61,0,19
20200608X34033,76,1,18
20200608X15025,24,0,48
20200608X13845,26,0,60
20200608X13845,24,0,60
20200609X92941,75,0,525
20200609X01845,70,0,3000
20200609X13125,71,0,750
20200609X50806,55,0,0
20200608X84254,63,0,2
20200610X83452,43,3,157.3000031
20200611X20039,50,0,12
20200613X70924,57,3,1022
20200612X23909,55,0,12
20200614X01657,69,0,2
20200614X01957,79,0,0
20200608X11635,58,0,1
20200615X93853,25,2,7
20200617X85704,28,0,2.200000048
20200617X32049,52,2,2
20200617X52807,75,0,3.799999952
20200617X61630,82,0,2664
20200616X82840,55,0,1
20200617X70035,82,0,8.300000191
20200619X12749,51,0,7
20200619X60815,54,0,2
20200614X32935,25,2,2.5
20200622X74814,24,0,150
20200622X11830,78,0,3600
20200622X22057,51,0,1
20200622X23544,89,1,2000
20200622X11432,26,0,0
20200616X82852,74,0,200
20200622X41554,48,0,1
20200623X44811,57,0,2.5
20200622X43824,55,1,11
20200530X25745,33,1,6
20200623X85524,66,1,30
20200625X45503,58,1,1.299999952
20200624X51155,69,0,6.5
20200615X33211,43,0,0
20200629X14153,49,0,0
20200624X32607,36,0,3
20200629X60536,53,0,71
20200625X74804,81,0,1
20200625X75902,71,0,57
20200625X32845,82,0,0
